Date,User,Tweet
2022-12-27 08:30:22+00:00,BudiDarma888,@sindai_salie @musniumar @ekowboy2 KENAPA WARGA SOLO TIDAK MENYAMBUT @aniesbaswedan DENGAN ANTUSIAS? APA KARENA MEREKA SUDAH PUNYA PILIHAN LAIN? ATAU ANTI PENUNGGANG AGAMA YANG HANYA BIKIN PERPECAHAN?
2022-12-27 08:30:02+00:00,CintaNK87901877,"@republikaonline Percuma lu teriak2 kalau partai lain gak mampu berkoalisi dengan nasdem, maka jangan harap @aniesbaswedan bisa capres."
2022-12-27 08:29:56+00:00,dwi_nantoo,"https://t.co/khVLJuEWgA
@bos_sir 
@Relawananies 
@LANGKAHANIES 
@sobat_anies 
#aniesbaswedan #AniesPresidenRI2024 #2024AniesPresiden #IndonesiaSejahtera #nasdem"
2022-12-27 08:29:20+00:00,arifchapter666,@ZulaikaSugiarto @Sukardi2017 @aniesbaswedan Ini bukti kejeniusan si @aniesbaswedan ?? 🤮 https://t.co/iXdYytovTv
2022-12-27 08:29:07+00:00,andiebs,@musniumar pak Yohanes @aniesbaswedan selalu dlm lindungan Kristus
2022-12-27 08:28:34+00:00,Raja_Ndablek,@OposisiCerdas Sudahlah pak @prabowo sertakan pak @aniesbaswedan yang mengurus 🇲🇨🇲🇨🇲🇨
2022-12-27 08:26:49+00:00,0852_3195,"@Taufiq_FHD @NarasiNewsroom @aniesbaswedan Ini faktanya, kalianlah yang anjing utusan yaman yang menggonggong terus ke Pemerintah https://t.co/jEWIIEQXbN"
2022-12-27 08:26:45+00:00,andiebs,@Relawananies pak Yohanes @aniesbaswedan selalu dlm lindungan Kristus
2022-12-27 08:26:45+00:00,JAVAaja,@daviani_sendy @Rizkibaswedan2 @NataliusPigai2 Bapak Yohanes @aniesbaswedan 😂😂😂
2022-12-27 08:26:03+00:00,JAVAaja,@Rizkibaswedan2 @NataliusPigai2 Lah kemarin yg dapat tambahan nama Yohanes itu siapa...??! Pak Yohanes @aniesbaswedan bukan...???! Ente jadi orang Islam yg munafik kah...?!? Atau pura-pura alim...?!?
2022-12-27 08:25:53+00:00,AntonKu08408962,"GIMANA INI 
ANIES BASWEDAN 
👇"
2022-12-27 08:25:49+00:00,andiebs,@bachrum_achmadi pak Yohanes @aniesbaswedan semoga dlm lindungan Kristus
2022-12-27 08:25:17+00:00,AbangJa37741156,@QaillaAsyiqah @aniesbaswedan Astagfirullah kok dikit amat y
2022-12-27 08:25:17+00:00,yuyunhasanah02,"Demokrat Sebut Mayoritas Konstituen Inginkan Duet Anies Baswedan - AHY di 2024
#PartaiDemokrat
#AHYPimpinPerubahan
https://t.co/uZdxqYOlvw"
2022-12-27 08:25:10+00:00,qdewangga_,"Faktor terpenting penentu kemajuan dan kesejahteraan suatu negara itu tingkat pendidikannya. Semakin cerdas warganya, semakin maju dan makmur negaranya. @jokowi @ganjarpranowo @aniesbaswedan"
2022-12-27 08:24:59+00:00,andiebs,@MikaellHanggoro @Relawananies @aniesbaswedan jalur khusus
2022-12-27 08:24:43+00:00,syaf_ml,"@chusnuIch_ @aniesbaswedan @erickthohir Kadrun pekok pemuja

#YohanesAB"
2022-12-27 08:24:28+00:00,kolakpi57447765,"@QaillaAsyiqah @aniesbaswedan Ngeriii, jutaan yg demo nolak bang Anies, sampai gak kelihatan🤦🤦"
2022-12-27 08:24:06+00:00,rebo_kliwon,@Arthamilli2111 @rudyjatmiko @malonda_hendrik @aniesbaswedan @feryfarhati Susah ngomong sama orang yang nggak pernah ke Monas...
2022-12-27 08:24:05+00:00,MiderNuswantoro,@aniesbaswedan @feryfarhati Gak ada yg mau deket sama anis dipasar gede solo semua pada cuek
2022-12-27 08:22:49+00:00,balaputra_deva,"@Gimichan1721 @silarakhito @mx00711 @aniesbaswedan @littlevixen__ @Anatta_21 @_diajengemy @Eeidedd @GME_Lee77 Buat nyapres kali , sewa jet pribadi , dll 🤣"
2022-12-27 08:21:59+00:00,balaputra_deva,@silarakhito @mx00711 @Gimichan1721 @aniesbaswedan @littlevixen__ @Anatta_21 @_diajengemy @Eeidedd @GME_Lee77 Maksudnya ada kata Babi . Gak elok gara2 si Yohanes Abud fitnah biksu ikut makan babi .
2022-12-27 08:21:28+00:00,Hulk_SlaluHijau,"@ingatturu @YakinNazara @aniesbaswedan Definitely Kafir, yaitu orang menutup hatinya atas ajaran Nabi Muhammad SAW... Inti singkatnya..."
2022-12-27 08:21:25+00:00,rebo_kliwon,@rudyjatmiko @Arthamilli2111 @malonda_hendrik @aniesbaswedan @feryfarhati Ha. Ha. Ha.
2022-12-27 08:21:13+00:00,kolakpi57447765,@LANGKAHANIES @aniesbaswedan 😁😁😁😁 mantap bang Anies
2022-12-27 08:20:15+00:00,Hulk_SlaluHijau,"@YakinNazara @ingatturu @aniesbaswedan Bukan gitu konsepnya, gak ada larangan apapun utk persoalan itu...
Cuma janganlah menyerupai golongan mereka.... Itu aja perintahnya..
Siapa mereka?? Mereka yg menutup ajaran Rasulilloh....Nabi muhammad salallohi alihiwassalam.... Alias KAFIR

."
2022-12-27 08:19:35+00:00,endelz5,@tatakujiyati tumon wae mbk...la kui faktanya ada...coba didekati dan ditanya apa maunya..maksudnya trus sekenal apa sma @aniesbaswedan ......tau dri mana ttng beliau ..ayo.cuma katanya dng label RP 000000...
2022-12-27 08:19:31+00:00,gembala_asu,@LANGKAHANIES @aniesbaswedan Lha yg demo aza rekayasa klpokmu biar kliatan terzolimi..
2022-12-27 08:18:32+00:00,Shahruk83347563,"@ch_chotimah2 Tenang @ch_chotimah2 pasar gede pasti dikuasai raja bokep,, jgn gundah dengn anies baswedan ya"
2022-12-27 08:18:21+00:00,firda_rita,@malonda_hendrik @aniesbaswedan @feryfarhati puasss banget ngabacotnye  ... serasa lebih jago dari Pak Anis  eaaa
2022-12-27 08:18:01+00:00,MikaellHanggoro,"@Skyiton2 @QaillaAsyiqah @aniesbaswedan Setujuu,, kbiasaan ke ahlian para Kadal kan emg spt itu Bozz,,bikin sendiri treak"" sendiri kaya kmarin di Jogja banyak banner Ganjar Pranowo,tapi relawan ga ada yg tau siapa yg masang, makanya sama Ganjar suruh copotin"
2022-12-27 08:17:00+00:00,AntonKu08408962,@sapasiap @ch_chotimah2 @aniesbaswedan 🐫🐫🐫
2022-12-27 08:16:33+00:00,HHatidame,@txtdari2024 @aniesbaswedan 🤣🤣🤣
2022-12-27 08:15:46+00:00,sapasiap,"@AntonKu08408962 @ch_chotimah2 YAMAN
YA ng katanya
MAN usia 
@aniesbaswedan 
LAKNAT👆 MUNAFIK
👇Zalim Thdp warga Jakarta
Dusta yg di lakukannya👈 https://t.co/t858HVJK9F"
2022-12-27 08:15:05+00:00,SDaltanzul,@LANGKAHANIES @aniesbaswedan Lg diajarin Pelajaran Bahasa Indonesia kelian
2022-12-27 08:15:03+00:00,rachzain,"@QaillaAsyiqah @aniesbaswedan Itu ada papang baliho kosong, tolong dimanfaatkan, busa dong ada foto gubernur indonesia😊"
2022-12-27 08:14:45+00:00,Gub_Gobl0g,@YantoSu93063693 @sapujagad_eyang @aniesbaswedan Kasihan yang merayakan 🤣 https://t.co/20wVh2NI3E
2022-12-27 08:14:38+00:00,mhjat07,@CaesaraFrank @nuzularham @aniesbaswedan Haaaaaa kau simak betol2 bahasa nya tu tolol ngatain tolol 😂😂
2022-12-27 08:14:29+00:00,EdiKeceput2,"@azizi_khusnul @RadjaNgibul2 @SiTukangUtang_0 @CintaTanahAir22 @FSAMBO_KM50 @SulaimanJati2 @Enggang_Kaltim @sampalle @SMujsin @s3creth_m4nz @EkoSunarko6 @FitraYouse @JSedoe @Istiqomah_trus @reggayfreak Mas @aniesbaswedan, memangnya benar ya ada skenario plan ... (macam itu, dari pihak sana) yg ditawarkan kpd anda ya ⁉️😳😟🤭

*) Mohon tanggapannya, dan terima kasih bila berkenan menanggapinya 🙂😊🙏"
2022-12-27 08:14:23+00:00,Erasace,@QaillaAsyiqah @aniesbaswedan Udah pada makan belom? Haha
2022-12-27 08:13:20+00:00,NovelBamukmin,Indonesia bersyariat dengan sistim khilafah! Dukung aniesbaswedan pada #Pilpres2024
2022-12-27 08:13:07+00:00,siwajahtampan,"@bachrum_achmadi Betul, identitasnya @aniesbaswedan Yohanes skrg. https://t.co/Oh9SesanoB"
2022-12-27 08:12:49+00:00,dehadaud,"@Tita83079013 @aniesbaswedan Sangking dah sange pengen jadi presiden
Yohanisssss 😁😁😁"
2022-12-27 08:12:49+00:00,SahabatAHY_,"Kabakomstra DPP Partai Demokrat: AHY lebih mumpuni bersanding dengan Anies Baswedan
#PartaiDemokrat
#AHYPimpinPerubahan
https://t.co/gU7GVVAj6e"
2022-12-27 08:12:01+00:00,SahabatAHY_,"Duet Anies Baswedan - AHY di 2024
#PartaiDemokrat
#AHYPimpinPerubahan
https://t.co/w6RCbAD9Ll"
2022-12-27 08:11:43+00:00,pak_lambe,anies baswedan tolol dari partai apa https://t.co/dU1CBXsviv #HTIDukungAnies
2022-12-27 08:11:39+00:00,fs_andika,"@Tita83079013 @aniesbaswedan Eehm

."
2022-12-27 08:10:34+00:00,ElFaani,@ando_lan @putri_Aalona @aniesbaswedan ketika orang Pekanbaru kolab sm akun setan ya begini hasilnya..sok2an tahu pileg di JKT
2022-12-27 08:10:31+00:00,liabr40,"@HermesWijaya @aniesbaswedan @feryfarhati Duh... Jangan deh pk, dengernya aja saya gak sanggup sbg warga pwt😂"
2022-12-27 08:10:27+00:00,rindu_kampungku,@YRadianto @PDemokrat Lengkap sudah penderitaannya Yohanes Anies Baswedan...😂😂😂😂 https://t.co/0QzpRFbMWN
2022-12-27 08:10:03+00:00,BlangkonHarman,Politik Anies Baswedan berbahaya bagi bangsa #BapakPolitikIndentitas #AniesNasdemOut https://t.co/SCKf9dJOHB
2022-12-27 08:10:01+00:00,SahabatAHY_,"Demokrat Sebut Mayoritas Konstituen Inginkan Duet Anies Baswedan - AHY di 2024
#PartaiDemokrat
#AHYPimpinPerubahan
https://t.co/w6RCbAD9Ll"
2022-12-27 08:09:26+00:00,CalonProfesor_,"Bakal calon presiden (bacapres) Partai NasDem Anies Baswedan
 belakangan sudah mengunjungi berbagai daerah Indonesia #Aniesbaswedan #nasdem #Pilpres2024 #RussiaUkraineWar https://t.co/BeJMF8mGaA"
2022-12-27 08:08:32+00:00,Samiyanto9,@Tita83079013 @aniesbaswedan Muka tembok
2022-12-27 08:08:13+00:00,ShantyMacika,"@Sosmed_Rusak @Tita83079013 @aniesbaswedan Hahahahahahahahaaaa ..
Bener jugaaaa, yaaa ..."
2022-12-27 08:08:10+00:00,PadmavatiPrati1,@Tita83079013 @aniesbaswedan 🤭🤭🤭kepedean banget dia
2022-12-27 08:07:57+00:00,Hendriaskoro,@aniesbaswedan @feryfarhati Pak Yohanes doyan ayam yah..
2022-12-27 08:07:49+00:00,Jovanalvaro88,"@NasDem @aniesbaswedan Anggap aja,,, anjing menggonggong kafilah berlalu...
Teruuuussss maju bersama pak  Anies"
2022-12-27 08:07:18+00:00,liabr40,@evanchSO7 @aniesbaswedan @feryfarhati Maskernya pake bapak @aniesbaswedan
2022-12-27 08:07:12+00:00,GrumpyOldMayn,@rudyjatmiko @malonda_hendrik @aniesbaswedan @feryfarhati Kebodohan jangan di ulang2....ntar kelebihan bodohnya...😅
2022-12-27 08:06:43+00:00,vetobill971,Politik Anies Baswedan berbahaya bagi bangsa #BapakPolitikIndentitas #AniesNasdemOut https://t.co/2oeHmCaR6C
2022-12-27 08:06:42+00:00,0202_dhimas,@AchmadFalah6 @SipenkAyas @aniesbaswedan https://t.co/DbNhWs9Ed0
2022-12-27 08:06:27+00:00,Padma35653941,"@sapujagad_eyang Anies Baswedan the next Amien Rais..

Gameplay nya sama, suka maenan politik identitas.."
2022-12-27 08:06:18+00:00,Tita83079013,Masih percaya diri maju capres @aniesbaswedan ?
2022-12-27 08:05:32+00:00,JasrilSaid,@CutSarina5 @FirzaHusain BuzzerRp Anies Baswedan..bikin malu orng Aceh aja.. gubernur goblok kayak gitu di banggain..
2022-12-27 08:04:25+00:00,_memoryusang,"@rizieqdivist01 @dilockelon @NataliusPigai2 Ya jelas engga lah....

Mana ada komentar dia ttg bom Natal.
Dari sini aja kita udah tahu dia siapa dan seperti apa.

Koq anies ga dikomentari saat masuk gereja apalagi sampai diberi nama Yohanes Anies Baswedan."
2022-12-27 08:03:10+00:00,argha_ku,@dbluestarqueen @AkuAtikaFaya @aniesbaswedan Yang penting Yohanes Anies Baswedan
2022-12-27 08:02:41+00:00,balaputra_deva,@silarakhito @mx00711 @Gimichan1721 @aniesbaswedan @littlevixen__ @Anatta_21 @_diajengemy @Eeidedd @GME_Lee77 😆 emang Preto ekh peta ekh preta  hantu kelaparan
2022-12-27 08:00:54+00:00,Marthin_Allan,@aniesbaswedan @feryfarhati Pak Yohanes udah makan babi pak?
2022-12-27 08:00:31+00:00,pinterpolitik,"Penolakan kembali terjadi terhadap kehadiran dan safari politik bakal calon presiden (capres) Partai NasDem Anies Baswedan. Melalui spanduk dan demonstrasi, penolakan terjadi di Aceh, Ciamis, Solo, hingga Yogyakarta karena dianggap belum memasuki masa kampanye. https://t.co/xpu2GmNb7z"
2022-12-27 08:00:25+00:00,hantoro339,@KangResign1 @aniesbaswedan @feryfarhati Telek
2022-12-27 07:59:19+00:00,CritaOrangDalam,"Anies Baswedan telah selesai menjabat sebagai Gubernur DKI Jakarta pada Oktober 2022. Berbagai peninggalannya menghiasi kota Jakarta. Sayangnya ada semacam upaya terstruktur untuk menghilangkan warisan Anies. Mengapa peninggalan Anies harus dihilangkan?

https://t.co/yST1cniKG1"
2022-12-27 07:59:17+00:00,Agoeztkayong,@aniesbaswedan Semoga amal ibadah beliau diterima disisi Allah SWT..Aamin
2022-12-27 07:59:13+00:00,Trieszeguet,"@AKP3313 @Kenikir27 @alfajri221810 berita terbaru , 
Yohanes anies baswedan ; https://t.co/iyOvEs2VHh"
2022-12-27 07:58:38+00:00,lukas_sudibyo,"@NataliusPigai2 Saya orang Katholik, menurut saya pak Jokowi lebih memahami ibadah kami karena beliau menunggu sampai ibadah selesai baru masuk ke gereja. Beda dengan Anies Baswedan pada saat jedi gubernur DKI Jakarta masuk gereja pada saat ibadah berlangsung."
2022-12-27 07:58:21+00:00,mumungwisnu_1,"Benarkah, @aniesbaswedan, @aniesfor2024, @faktaanies, @Garnies_ID, @JarnasABW, @kebijakananies, @kebijakananies_, @LANGKAHANIES, @Relawananies, @S0BATANIES, @SAHABATAnies1, @marlina_idha, @musniumar, @bachrum_achmadi, @AndiSinulingga, @BosPurwa, @kr1t1kp3d45_pro, @partainasdem ??"
2022-12-27 07:58:00+00:00,Trieszeguet,@AKP3313 @Kenikir27 @alfajri221810 Yohanes anies baswedan ; https://t.co/Zg2fWdtSsc
2022-12-27 07:57:58+00:00,marsonom97,@ZulaikaSugiarto @Sukardi2017 @aniesbaswedan Iya anies cmn dpt nama yohanes..doang sama masuk gereja.ikut natalan
2022-12-27 07:57:58+00:00,PUTRY_NUSANTARA,@Hiburanajaaya81 @aniesbaswedan https://t.co/9XmfUNpxeX
2022-12-27 07:57:32+00:00,AnggiP31141274,"Silahkan jawab, supaya rakyat tau siapa Anies Baswedan yang sesungguhnya https://t.co/TB4Fwj9Yio"
2022-12-27 07:57:09+00:00,Trieszeguet,@juhaiman15 @alfajri221810 Yohanes anies baswedan ; https://t.co/UYpfZOOOKy
2022-12-27 07:56:57+00:00,zahrial_aceh,@fahiraidris @DPDRI @DKIJakarta @kumparan @aniesbaswedan @CNNIndonesia @rmol_id @muhammadhamim https://t.co/VdEPMzfhZU
2022-12-27 07:56:22+00:00,Hiburanajaaya81,Yohanes @aniesbaswedan https://t.co/GfTPRguxZs
2022-12-27 07:56:15+00:00,Trieszeguet,@AryoKuncoro47 @alfajri221810 Yohanes anies baswedan. https://t.co/PsvhAxovBK
2022-12-27 07:56:14+00:00,Ghost1404514116,@aniesbaswedan selamat siang pak yohannes..wkwkwkwk
2022-12-27 07:56:02+00:00,rizieqdivist01,Terima kasih pak @aniesbaswedan sudah memberi kesempatan kpd pak Heru utk membuktikan ketidakbecusan anda....
2022-12-27 07:55:22+00:00,Trieszeguet,@SitiSolichah5 @fathkadesign @alfajri221810 Yohanes anies baswedan ; https://t.co/rqhugOMcKF
2022-12-27 07:55:17+00:00,silarakhito,"@balaputra_deva @mx00711 @Gimichan1721 @aniesbaswedan @littlevixen__ @Anatta_21 @_diajengemy @Eeidedd @GME_Lee77 Parto ini tembakan pistol, parto itu tembakan janji2. https://t.co/AIQzQnp1QG"
2022-12-27 07:54:00+00:00,michaelsugi99,@Onl1Jb makasih Bpk Johanes Anies Baswedan 🤣🤣🤣🤣 TAKDIRRE
2022-12-27 07:53:33+00:00,kowelllazza,"apapun akan @aniesbaswedan lakukan, bahkan kalo perlu tidur sm 8481, asal bisa membuatnya jd capres 🤮🤮🤮"
2022-12-27 07:52:57+00:00,michaelsugi99,@tkngkbb @Nugiefuck @nusantara_one @mulatt3 @Aziz_hijr @ajiawenku woi mau muter2 kata model apaan lg...mirip kek anies baswedan idola lo yg ud dibaptis jd johanes 🤣🤣🤣🤣
2022-12-27 07:52:35+00:00,argha_ku,@txtdaribogor Bapaknya belum pernah diajak ngomong dari hati ke hati sama Yohanes Anies Baswedan
2022-12-27 07:51:24+00:00,jakalelana12345,@QianzyZ @aniesbaswedan https://t.co/LP7e39agJd
2022-12-27 07:50:59+00:00,DeepBlackCoffee,@Gimichan1721 @aniesbaswedan Eh salah komen.... Mestinya tak Aminiii.... Sopo ngerti dadi tenanan 🤭😁
2022-12-27 07:50:36+00:00,Riez_1,Berdasarkan Hasil Polling terbuka Ternyata memang Bapak @aniesbaswedan sangat di inginkan oleh Rakyatnya menjadi Presiden.
2022-12-27 07:49:50+00:00,DeepBlackCoffee,@Gimichan1721 @aniesbaswedan 🤣🤣🤣🤣🤪🤪
2022-12-27 07:49:49+00:00,DepokDini,@Hari_Berjaya @aniesbaswedan @feryfarhati Komen gini berarti blom nonton video fullnya ya?
2022-12-27 07:49:10+00:00,BudTeguh,"NASDEM TERPERANGKAP JEBAKAN BETMEN

Dihancurkan oleh orang2 diluar Partai.
Mereka barisan SAKIT HATI kpd Pemerintah, mreka tdk peduli dgn Olengnya @NasDem krn mengusung @aniesbaswedan

Hampir semua tokoh2 besar Nasdem, kluar Partai, pengurus2 daerah dan anggotanya ikut keluar. https://t.co/Dtqh7gZExl"
2022-12-27 07:48:38+00:00,Ridwan38492195,"@LANGKAHANIES @aniesbaswedan kata kata seorang pemimpin inshaaAllah berbobot dan sangat dalam maknanya , beda klo kelas dibawahnya !!"
2022-12-27 07:47:31+00:00,JimiHensem2,@tobatkumat888 @aniesbaswedan Yoiii 🤣👍
2022-12-27 07:46:23+00:00,SSuwerr,@Tita83079013 @aniesbaswedan Dia adalah Nabi kita semua
2022-12-27 07:45:37+00:00,c_w_n_l,"Harus tetap lah di pertahan kan makan nasi,nasi itu epic,sama saya juga masih makan nasi @DivHumas_Polri @Puspen_TNI @pertamina @KemenPU  @jokowi @ganjarpranowo @erickthohir  @puanmaharani_ri @aniesbaswedan @sandiuno @KementerianESDM @itbofficial @AgusYudhoyono @NasDem @detikcom"
2022-12-27 07:44:55+00:00,BudiDarma888,@rahmaaulia45 PANTAS JADI WAKIL PRESIDEN NYA JOHANES ANIES BASWEDAN
2022-12-27 07:44:41+00:00,Mutiaratimur07,@MamanSu30264482 @segogorengbabat @chusnuIch_ @aniesbaswedan https://t.co/QQdK7YvJzU
2022-12-27 07:44:34+00:00,Bani___Adam,@AkuAtikaFaya @aniesbaswedan Dari NU ya ?
2022-12-27 07:44:28+00:00,MardiSiswoyo15,"@aniesbaswedan @feryfarhati Berat nus mau goyang suara warga solo, gk mungkin sama warga dki yg pinter"" bisa loe goyang"
2022-12-27 07:44:27+00:00,michaelsugi99,@_tukangrosok @aniesbaswedan @feryfarhati gak dibeli doang...DIMAKAN
2022-12-27 07:43:45+00:00,fajaronline,"Sebut Anies Takut Beri Ucapan Selamat Natal, Guntur Romli: Jangan Bernunou Jadi Presiden https://t.co/7QfhlM8svY #AniesBaswedan #GunturRomli #PSI #SelamatNatal"
2022-12-27 07:43:36+00:00,2019JokowiLNJT,@StefanAntonio__ Maksudnya pak Yohanes Anies Baswedan.?? 😄😄
2022-12-27 07:43:17+00:00,JhoniJonathan1,@QaillaAsyiqah @aniesbaswedan Hanya segelintir orang bayaran tuh yg nolak
2022-12-27 07:43:13+00:00,Srikandiindo1,"Bukankah nama Jalan itu di peruntukan orang yang sudah Almarhum 

Siapa yang ganti jln tersebut dng nama Anies Baswedan ..??
Sedangkan nama Anies masih hidup maksa bangat pengen di kenang ..!!

. https://t.co/pjLK8GQzkd"
2022-12-27 07:43:02+00:00,tauberitamedia,"'Anak kami, Anies, datang di Rumah Tuhan, dengan nama Yohanes,' kata salah seorang pemuka agama yang menyambut Anies Baswedan di rumah doa Alfa Omega di Papua. https://t.co/lNNHYrMaBO"
2022-12-27 07:42:49+00:00,Brajageni_666,@Gimichan1721 @aniesbaswedan Bapak YOHANES Anies Rasyid Baswedan⛪
2022-12-27 07:42:33+00:00,Karsono12732862,"@Wawan_74 @aniesbaswedan @feryfarhati Mengucapkan selamat natal bukan soal berani dan tidak berani.
Pertanyaan APA ARTI KATA NATAL.
Coba lu jawab dulu"
2022-12-27 07:41:46+00:00,NovelBamukmin,Bersiaplah kalian para cebong! Kami akan kalahkan kalian pada #Pilpres2024! Kemenangan aniesbaswedan adalah kemenangan khilafah
2022-12-27 07:41:36+00:00,adindadaud550,Anies Baswedan keturunan Kadrun Yaman https://t.co/deNOlLXKcV #TenggelamkanAniesNasdem
2022-12-27 07:41:35+00:00,Gimichan1721,@mx00711 @balaputra_deva @aniesbaswedan @silarakhito @littlevixen__ @Anatta_21 @_diajengemy @Eeidedd @GME_Lee77 🤣🤣🤣🤣
2022-12-27 07:40:55+00:00,Muhamma83881739,"Semoga tetap Istiqomah mendukung Bang @aniesbaswedan
dan segera mendeklarasikannya, Aamiin.

https://t.co/xUCNygrURU"
2022-12-27 07:40:50+00:00,AlfaOmega0110,@aniesbaswedan @feryfarhati Pak Yohanes....
2022-12-27 07:40:48+00:00,Tandoek_,@UmbuRadja2 @LANGKAHANIES @aniesbaswedan bagus.. nanti bikin yang lebih baik lagi biar meyakinkan... biar ga setengah2 pinternya paling enggak rata2 iQnya naik lah pfft... 🫢😂🤣🤣
2022-12-27 07:40:41+00:00,MohamadMaskur8,@YantoSu93063693 @SyahruD82778703 @NasDem @aniesbaswedan Udah kebaca boss arahnya kemana penyelenggaranya... 😜😜😜ITU event pembusukan kaum cebong kepada anies 😄😄
2022-12-27 07:40:17+00:00,Indonesiaku74y4,"Hal Yang paling lucu akhir tahun 2022 menurut gue adalah Anies ganti nama jadi Yohanes Anies Baswedan 😅😅😅... 

Auto murtad wkwkwk😅

@chefbane1"
2022-12-27 07:40:16+00:00,jamalkobain666_,@NataliusPigai2 Yg bener Anies Baswedan udah iyain ja orang beginian 🤣
2022-12-27 07:39:54+00:00,DeepBlackCoffee,"@Tita83079013 @aniesbaswedan Makin komplit koplaknya...
Makin komplit rakusnya....
Makin Jelas nggak bakal menang..
Karena makin jelas napsu dan ambisinya untuk berkuasa"
2022-12-27 07:39:49+00:00,BossToukeeIsa,Kalau anda masih punya malu coba simak pernyataan anda tentang pembangunan ITF sunter yang bilang nyatanya https://t.co/Xime8yXEK4 @Relawananies @aniesbaswedan @musniumar @marlina_idha @Mdy_Asmara1701
2022-12-27 07:39:21+00:00,mx00711,"@Gimichan1721 @balaputra_deva @aniesbaswedan @silarakhito @littlevixen__ @Anatta_21 @_diajengemy @Eeidedd @GME_Lee77 Kalau gitu dikasih nama, Aniesta Tobato? @Gimichan1721"
2022-12-27 07:39:20+00:00,RijikGuguk,@Adhie935881782 @Melyson27 @aniesbaswedan @NasDem @MARQUEZ__93 @alextham878 @NKRILover45 @seruanhl @Aguscah88555821 @gdb_st @zhugie_yds @SantriJalanan70 @Satria99647567 https://t.co/frG8VzUgaF
2022-12-27 07:39:16+00:00,c_w_n_l,"Harus tetap lah di pertahan kan makan nasi ,nasi itu epic ,sama saya juga masih makan nasi @DivHumas_Polri @Puspen_TNI @pertamina @KemenPU  @jokowi @ganjarpranowo @erickthohir  @puanmaharani_ri @aniesbaswedan @sandiuno @alinejusria @KementerianESDM @AgusYudhoyono @NasDem"
2022-12-27 07:39:02+00:00,IdNewnormal,@Anak__Ogi @democrazymedia @aniesbaswedan @musniumar @Onl1Jb @Muhammad_Saewad Kasihan kadrun terus menerus dicekoki hoax. Strategi Firehose of Falsehood produksi buzzerp anies sedang bekerja keras. LAWAN!
2022-12-27 07:38:52+00:00,USK_Unsyiah,"#UlokUlokRezim
#AcehKaHanco 
Rezim yg angkat, rezim yg buat, rezim yg evaluasi. Saatnya ganti rezim? Semoga Pak @mohmahfudmd masih waras. Saatnya dukung ""Koalisi Perubahan""? @aniesbaswedan @kompascom @acehkini @rachlannashidik @bdm2502 @budimandjatmiko @ottosyam @ReformUSK https://t.co/nWDoGlKQCp"
2022-12-27 07:38:44+00:00,DiptraD,"@Klonthong_Sapi @WagimanDeep_IX @aniesbaswedan Tinggal penyesalan rakyat DKI, 5 tahun berjalan sia-sia dibawah pimpinan PEMBUAL.."
2022-12-27 07:38:31+00:00,YONeal1,"@Tita83079013 @aniesbaswedan Alhamdulillah..
Wan Abud Sudah Diangkat Anak Di Rumah Doa Alfa Omega Di Jayapura Dan Mendapat Nama Baru Yaitu Yohanes..

Eeh, Tau Gak, Ternyata Menurut Kabar Rumput Yang Bergoyang, Rumah Doa Alfa Omega Itu Ternyata Aliran Sesat.. 😱😱"
2022-12-27 07:38:16+00:00,_iam__who_,@Tita83079013 @aniesbaswedan 🤣🤣🤣
2022-12-27 07:38:10+00:00,YONeal1,"@Tita83079013 @aniesbaswedan Cocok.. Sesama Golongan Sesat Memang Harus Berkumpul Dan Saling Menyesatkan..
🤦‍♂️🤦‍♂️🤣🤣👏👏

https://t.co/mvHSSYdv6w

https://t.co/olp0iVoClF

https://t.co/xDdTuH1pU1

https://t.co/ZZuAZXrVrc"
2022-12-27 07:37:27+00:00,arifchapter666,@Tita83079013 @aniesbaswedan Yaman jadi jadian 🤭 https://t.co/7KCfyz1y0V
2022-12-27 07:37:25+00:00,mudabdab,@Tita83079013 @aniesbaswedan Mudah mudahan ini Hoax ya...Capres partai @NasDem sedekat itu dengan aliran sesat
2022-12-27 07:37:23+00:00,budianto_roni,"Ngga sudi dukung @aniesbaswedan, mumpung kapal belum karam mendingan keluar pindah kapal https://t.co/e1sKEuNmS7"
2022-12-27 07:37:01+00:00,jasroelkoto,"Kalo pak @aniesbaswedan di takdirkan jd presiden RI, Mungkin ku mlah bertmbah jd stress yach @ruhutsitompul"
2022-12-27 07:36:26+00:00,Taufiq_FHD,"@0852_3195 @NarasiNewsroom @aniesbaswedan Yang berkelit itu kamu, Buzzer sialan.

Asal usulmu aja gak jelas, apa kamu anak haram dari perselingkungan anjing dan babi? Atau tabung LPG 3 kg? Jawab yang jelas."
2022-12-27 07:35:52+00:00,argha_ku,"@sebutirabu @AkiJalanLurus @ruhutsitompul Pak Anies double haram dong, udah ikut Natal, nama jadi Yohanes Anies Baswedan wah barokah bener"
2022-12-27 07:35:24+00:00,iccasarifien,"@Gadisbaw3l @aniesbaswedan yg kesian itu, orang yg turut demo krn konon beredar info, uang lelah  nya dibawa kabur koordinator
😂😂😂 https://t.co/0lZ3JIAeeW"
2022-12-27 07:35:19+00:00,Terajana313,"@devaannaa @YakinNazara @KmZdotNet @aniesbaswedan Baca Al Maidah 71 - 73

Mengucapkan selamat atas kelahiran anak tuhan berarti kena di Al Maidah 73"
